Id;Review;Golden
21060;piece of junk;Negative
21060;piece of junk;Negative
21060;piece of junk .;Negative
21062;...but you have to be careful with it;Positive
21062;...but you have to be careful with it;Positive
21062;you have to be careful with it .;Positive
21062;i have to be careful with it .;Positive
21062;yeah , but you have to be careful with it .;Positive
21062;you have to be careful with it , but you have to be careful with it .;Positive
21062;why do you have to be careful about it ?;Positive
21062;with you , you have to be careful with it .;Positive
21062;now you have to be careful with it .;Positive
21062;if you watch it , you have to be careful with it .;Positive
21063;burned out on second use...;Negative
21063;burned out on second use...;Negative
21063;i burned out for second use .;Negative
21063;on second use , it 's burned out .;Negative
21063;then he burned out on second use .;Negative
21064;4 years and still running;Positive
21064;4 years and still running;Positive
21065;good but loud;Neutral
21065;good but loud;Neutral
21065;i 'm good but loud .;Neutral
21065;i 'm good but loud .;Neutral
21066;love it!;Positive
21066;love it!;Positive
21066;i love it .;Positive
21067;the beaters can fly out;Negative
21067;the beaters can fly out;Negative
21067;the beaters can fly out .;Negative
21067;so the beaters can fly out .;Negative
21067;the beaters can fly out , and the beatings can fly out .;Negative
21067;how can the beaters fly ?;Negative
21067;for the beaters , the beatings can fly .;Negative
21067;maybe the beaters can fly out .;Negative
21067;when the beaters fly out , the beaters can fly out .;Negative
21070;great for baking cakes;Positive
21070;great for baking cakes;Positive
21072;great mixer!!;Positive
21072;great mixer!!;Positive
21072;great mixer !;Positive
21073;a little larger than most, but a good buy so far!;Positive
21073;a little larger than most, but a good buy so far!;Positive
21073;a little bigger than most , but a good buy .;Positive
21074;going strong after 4 years of regular use;Positive
21074;going strong after 4 years of regular use;Positive
21074;it goes strong after four years of regular use .;Positive
21074;going strong after four years of regular use .;Positive
21074;i 'm going strong after four years .;Positive
21074;i 'm strong after four years of regular use .;Positive
21074;after 4 years of regular use , it is strong .;Positive
21075;hamilton beach 62695v power deluxe hand mixer;Positive
21075;hamilton beach 62695v power deluxe hand mixer;Positive
21079;cuts the meats we need it for;Positive
21079;cuts the meats we need it for;Positive
21079;it cuts the meats we need it .;Positive
21079;cut the meats we need it .;Positive
21079;cuts the meats we need it .;Positive
21079;it cuts the meats , and we need it .;Positive
21080;this was not designed for human hands;Negative
21080;this was not designed for human hands;Negative
21080;this was not designed for human hands .;Negative
21080;was not designed for human hands .;Negative
21080;that was not designed for human hands .;Negative
21080;this was not designed for human hands , but it was not designed for human hands .;Negative
21080;for human hands , this was not designed for human hands .;Negative
21080;now it was not designed for human hands .;Negative
21080;when it was , it was n't designed for human hands .;Negative
21082;let's cut to the chase....it's a great knife;Positive
21082;let's cut to the chase....it's a great knife;Positive
21083;works great;Positive
21083;works great;Positive
21083;it works great .;Positive
21083;works great .;Positive
21083;works great .;Positive
21086;nice and cheap;Neutral
21086;nice and cheap;Neutral
21086;i 'm nice and cheap .;Neutral
21086;i 'm nice and cheap .;Neutral
21088;good knife, getting used to it;Positive
21088;good knife, getting used to it;Positive
21090;very good for the price;Positive
21090;very good for the price;Positive
21090;it 's very good for the price .;Positive
21090;for the price , it 's very good .;Positive
21091;power trigger a little awkward;Neutral
21091;power trigger a little awkward;Neutral
21094;great for the few holidays a year we use it;Positive
21094;great for the few holidays a year we use it;Positive
21094;we use it for a few holidays a year .;Positive
21094;for the few holidays , we use it .;Positive
21095;good electric knife - we'll miss it;Positive
21095;good electric knife - we'll miss it;Positive
21096;inexpensive but worth so much more;Positive
21096;inexpensive but worth so much more;Positive
21096;inexpensive but worth something .;Positive
21099;clean cut at a great price;Positive
21099;clean cut at a great price;Positive
21099;it 's a clean cut at a great price .;Positive
21099;clean cut at the big price .;Positive
21102;maybe mine is defective but it is terrible.;Negative
21102;maybe mine is defective but it is terrible.;Negative
21103;really good carving knife;Positive
21103;really good carving knife;Positive
21103;it 's really good carving knife .;Positive
21106;good quality kitchen carving knife & fork with case too!!;Positive
21106;good quality kitchen carving knife & fork with case too!!;Positive
21107;works fine for slicing bread & brisket ...;Positive
21107;works fine for slicing bread & brisket ...;Positive
21107;mr. fine for slicing bread and brisket .;Positive
21108;a great little knife for the money;Positive
21108;a great little knife for the money;Positive
21108;i 've got a great knife for the money .;Positive
21108;i have a great knife for the money .;Positive
21108;then it 's a big knife for the money .;Positive
21109;excellent value, terrific product;Positive
21109;excellent value, terrific product;Positive
21111;great easy to use electric knife;Positive
21111;great easy to use electric knife;Positive
21111;there you can use electric knife .;Positive
21113;carving knife;Positive
21113;carving knife;Positive
21113;carving knife .;Positive
21113;i 'm carving knife .;Positive
21114;cutting to the chase;Positive
21114;cutting to the chase;Positive
21114;cutting to the chase .;Positive
21115;not powerful enough, and on/off trigger is maddening!;Negative
21115;not powerful enough, and on/off trigger is maddening!;Negative
21118;probably the best for the price;Positive
21118;probably the best for the price;Positive
21118;it 's probably the best for the price .;Positive
21118;i 'm probably the best for the price .;Positive
21118;i 've probably had the best for the price .;Positive
21120;this is a great product;Positive
21120;this is a great product;Positive
21120;this is a great product .;Positive
21120;is a great product .;Positive
21120;which is a great product .;Positive
21120;this is a great product , but this is a great product .;Positive
21120;in fact , this is a great product .;Positive
21120;now this is a great product .;Positive
21120;what is this product , this is a great product .;Positive
21121;cuts well but handle too slick;Neutral
21121;cuts well but handle too slick;Neutral
21121;cuts well but be too slick .;Neutral
21123;too loud and smells like is burning up.;Negative
21123;too loud and smells like is burning up.;Negative
21123;too much noise and smells like is burning up .;Negative
21129;not just for food &#8230 think of your dog;Positive
21129;not just for food &#8230 think of your dog;Positive
21130;it's fine if you don't use it much........;Negative
21130;it's fine if you don't use it much........;Negative
21130;of course , it 's fine if you do n't use it again .;Negative
21131;adequate, but not great, food processor;Neutral
21131;adequate, but not great, food processor;Neutral
21132;very low grade plastic cracked immediately;Negative
21132;very low grade plastic cracked immediately;Negative
21132;very low grade plastic cracked immediately .;Negative
21132;very low grade plastic cracked immediately , but the plastic was there .;Negative
21133;bought at target--and it was already used!!!!!;Negative
21133;bought at target--and it was already used!!!!!;Negative
21138;i threw mine away;Negative
21138;i threw mine away;Negative
21138;threw mine away .;Negative
21138;mine we threw mine away .;Negative
21144;wanted to make blizzards;Negative
21144;wanted to make blizzards;Negative
21144;he wanted to make blizzards .;Negative
21144;wanted to make blizzards .;Negative
21144;i want to make blizzards .;Negative
21144;he wanted to make blizzards , and he wanted to make blizzards .;Negative
