ID,Comments,Comment ID,Reply count,Like count,Published at
4917,"Why isn’t NATO doing anything ? 
Call Adolf Putin’s bluff and show some strength, he’ll coward back in no time",UgxszBxHQU__McL33Fl4AaABAg,0,0,2022-02-26T07:27:11Z
4918,I hate to be a bearer of bad news but it's going to get worse,Ugx599aAjHVUDvlpriN4AaABAg,0,0,2022-02-26T07:27:09Z
4919,"This will not end well for Russia. The people of Russia must know that their country will be look upon as an evil dictatorship, their attack on Ukraine is wrong in every way. Putin has brought this horror on the world and must pay the price. Pure evil",UgxMZJmnC6fFC8rFJQ54AaABAg,0,0,2022-02-26T07:27:08Z
4920,"Where are the mercenaries when you need them? Instead of bullying defenceless civilians in Africa, Iraq, Syria and elsewhere perhaps Putin's men could be worthy adversaries ...  defending democracy from Putin's tyranny. Come out, come out where ever you are ...",Ugww-xh58OmViueAIiJ4AaABAg,0,0,2022-02-26T07:27:03Z
4921,Nazi's against Nazi's I don't care,UgxbHrNE1AtGBRqWMqp4AaABAg,0,0,2022-02-26T07:26:58Z
4922,I bet they thought the car was a suicide bomber that’s why they stopped it. Sucks it was just a civilian.,UgyazhtoCRtO56sh4Gx4AaABAg,0,0,2022-02-26T07:26:55Z
4923,"We want war in Europe also, so then Europe also know hiw the fear of war which Muslim suffer in Syria and Afghanistan",UgzfGuhvUmoozdkoPyx4AaABAg,0,0,2022-02-26T07:26:50Z
4924,"everything in the video is a lie.
Battles are fought only outside the cities.
These rockets sticking out in the ground are simple blanks that the Ukrainian Nazis themselves hammered into the ground for your news, in order to mislead you",UgweFmdxnsQ1zg6hDdR4AaABAg,0,0,2022-02-26T07:26:44Z
4925,Putin needs to be held accountable.. this is just gut wrenching to see the leaders repeating history. Putin is a modern day Hitler. Charge him with crimes against humanity! Literally noone on planet earth can justify this!,UgwQW5Ph7c8XhkaAUEF4AaABAg,0,0,2022-02-26T07:26:43Z
4926,"*WHY can ******UN Army can move into Ukraine as we know have *totally indisputable evidence of mass slaughter of Ukraine civilians by evil Putin's Army that is completely war crime that is very clear case and the WOLD MUST be answered against evil Putin’s Army by *forming the world army or *UN Army* JUST LIKE UN did Korean War! Do it NOW, entered by *preliminary UN Army advancing from Poland! USA",UgyYV1uY2ptBRq7ahf54AaABAg,0,1,2022-02-26T07:26:36Z
4927,Putin will pay for this he is the devil,Ugy5ap-Yc39P3G2O3294AaABAg,0,0,2022-02-26T07:26:32Z
4928,"All support to #🇷🇺
Stay strong 'Putin' 💪🏽",UgwRCyfzoGtx7g8V3ul4AaABAg,0,0,2022-02-26T07:26:18Z
4929,"This is like my last last relationship the iconic word for it ""I CAN'T DO SH!T ABOUT IT""",Ugw8u4e55CMxQQVeXMJ4AaABAg,0,0,2022-02-26T07:26:13Z
4930,"War happens,it always will as long as the country has a president with nothing but power on their mind, there's is two things in this world that will make a great person horrible, money and power. Look at the US billionaires providing money to hide the truth of their intentions by buying in presidents that bend to their will...all BS",Ugw3fNIe9lNv0YRITW14AaABAg,0,0,2022-02-26T07:26:11Z
4931,"There have been revolutions in Russia in the past. Now is the time for the next one. Generals (who have a moral compass left...) in the Russian forces should stage a coup to overthrow their mentally unstable leader and do it swiftly before he drags the nation down with him. Stay strong Ukraine, you are not alone!",UgzU81GIt3lbifjVttp4AaABAg,0,0,2022-02-26T07:26:05Z
4932,"“ Better an Honest Enemy than a False Friend “

- german proverb",UgyJ6kJT-aNz4B1a9454AaABAg,0,0,2022-02-26T07:26:03Z
4933,"0:45 - this is Ukranian troops' air defence vehicle, not russian. Russian vehicles are still far from Kiev.
4:20 - it is a lie. Zmeiny troops surrendered to Russia, there's video footage of these POW's.",UgzVGNrOmKC5xHk7J9d4AaABAg,0,0,2022-02-26T07:26:01Z
4934,History will remember this man.... May God Bless Ukraine!,UgyGnt9Wgkq9oCtR-sF4AaABAg,0,0,2022-02-26T07:25:57Z
4935,Putin untouchable,UgxRt1LVFoEb91w9Nld4AaABAg,0,0,2022-02-26T07:25:47Z
4936,God bless Ukraine God bless America.,UgxkDfWGKywBktIXQDZ4AaABAg,0,1,2022-02-26T07:25:44Z
4937,What the hell? Why aren't we helping Ukraine you vaginas? They need Trump,UgwmGSEj2L3f9fH_94l4AaABAg,2,0,2022-02-26T07:25:31Z
4938,"NATO and US gathering 47,000 troops yet RUSSIA already has 190,000...NATO is a coward!",UgzCn9DT98NJVobXJIJ4AaABAg,0,0,2022-02-26T07:25:30Z
4939,Propaganda is the same all over the world.,Ugw6Jk9Qe23vSHSKNbB4AaABAg,0,0,2022-02-26T07:25:28Z
4940,Funny how she was only afraid of the nazis and not the communists. ABC must have left out that tiny detail.,UgxONtTwfICZPU5Cw0Z4AaABAg,0,0,2022-02-26T07:25:27Z
4941,"Molotov cocktail, what that will do?",Ugx49u4AEdN7-F0DM2d4AaABAg,0,0,2022-02-26T07:25:26Z
4942,"YEAH LETS GO RUSSIA, LETSS KILL MORE INNOCENT PEOPLE!!! Murders.",UgwO1n5v22Ktxfff4Jl4AaABAg,0,0,2022-02-26T07:25:01Z
4943,"We created these little bugs that eat through steel, they also can scan and record, they also have gps systems in them and one bug can eat through a 6.8 SPC in 5 minutes. They're not programmed  to eat flash but we can program them to do so. They can travel 45 miles per hour. They can also camouflage themselves, they only need sunlight to charge. They're a size 12 in flies. They can fly backwards and forward. They can withstand  4000 degree celsius and -67.8 c. the can also crawl on anything and anyone. They can fly 5,600 metres above sea level. They're also water resistance. They're very hard to damage. It will take about 8,000 bugs to eat the Willis Tower in 5 minutes and turn it to dust. I would like 2 billion per 8000 bugs.",UgxdhWYXo19ZxHsSiBJ4AaABAg,0,0,2022-02-26T07:24:58Z
4944,"This Anti-Nazi operation will be known in History as the War of Three Days.

Israel must be jealous, its War of Six Days comes second.",UgxCP2fKSauMp9LgglF4AaABAg,0,1,2022-02-26T07:24:48Z
4945,"Same goes for Syria, Burma, Palestine and Kashmir. Stop this hypocrisy or stand for everyone.",UgzXL-M-Pe0IGY0rqnB4AaABAg,0,0,2022-02-26T07:24:47Z
4946,USA WILL HELP 🇺🇸,Ugwtor1toeESJsclWRt4AaABAg,0,0,2022-02-26T07:24:43Z
4947,Ukraine president is the bravest man. We won't find such braves nowadays,UgxMLrCIfPNpWHMNP8B4AaABAg,0,0,2022-02-26T07:24:43Z
4948,"This is 2022, why are men getting discrimated against! Women shouldn't be allowed to leave also!",UgzZSuyE4cTUFdBjWe94AaABAg,0,0,2022-02-26T07:24:37Z
4949,"Same goes for Syria, Burma, Palestine and Kashmir. Stop this hypocrisy or stand for everyone.",UgxiCBzWgB76DebYnwN4AaABAg,0,0,2022-02-26T07:24:37Z
4950,"White Americans truly sympathize with people who are the same color of them and have no compassion for those of color around the world.There were no reporters telling the story of African countries genocides.In no way am I excusing Vladimir Putin’s murderous acts,I just wish all people would be given the right of freedom.Fight on Ukrainians my prayers are with you and all people under oppression",Ugz0ZU53k6Yz6Cc4P1p4AaABAg,0,0,2022-02-26T07:24:35Z
4951,Pakistan with yiu Russia crush Ukraine and amd near by whom support and killed thousands innocent in Afghanistan and Syria with help of NaTO,UgyKdRqWRuajtQ7ToxN4AaABAg,0,0,2022-02-26T07:24:26Z
4952,"if someone invades your capital in the second day, man you're better think about capitulation before you country falls into chaos",Ugw6Vv-cMnLeTNxkHgR4AaABAg,0,0,2022-02-26T07:24:23Z
4953,Shame on USA & EU.  All liars,UgxDKkQJZRc_uP83uVV4AaABAg,0,0,2022-02-26T07:24:09Z
4954,I really reaaally hope this was stops so soon. it's so sad to imagine the world begins a another war,UgytY4j3THyIC5LaGmh4AaABAg,0,0,2022-02-26T07:24:08Z
4955,5:09 praise the sun!,UgyGNbro5nN_A_-Hxix4AaABAg,0,0,2022-02-26T07:23:57Z
4956,"Will the crazy and backwards west use emotional manipulation instead of the truth? Sure, it's business as usual for them and more of a corporate reflex really.
Ukraine, abandon you genocidal politicians who don't care about you anyway.

Not worth it!",Ugxp5ArVSs6KsNGn16N4AaABAg,0,0,2022-02-26T07:23:50Z
4957,This world is a dark and a twisted place,Ugw1GWL34so1BTiASa14AaABAg,0,0,2022-02-26T07:23:49Z
4958,Putin aggression if not defend by the US. World has to do . We will regret this,UgwCTzRgUO4HWIYkrNB4AaABAg,0,0,2022-02-26T07:23:41Z
4959,Is Oksana just a state issued name in Russia and it's former USSR territories ?,Ugw63BzC9TkUQuo3LQ54AaABAg,0,0,2022-02-26T07:23:37Z
4960,USA is scared of Russia .,UgyvYxGlsrRigFFSuU54AaABAg,0,1,2022-02-26T07:23:31Z
4961,"NATO are guilty, Russia do necessary. USA, wash your brain .",UgzOxh_mybJyUkFh25h4AaABAg,0,0,2022-02-26T07:23:16Z
4962,Reminder of what we did to IRAQ…sad,UgxQ1TS-gLJUXe_FEUF4AaABAg,0,0,2022-02-26T07:23:11Z
4963,europe n us caused ukraine split from russia first at all. now russia take back their territory. russia won.t do that if nato not make their games in ukraine. will us please if their main opponent close by border? same case here. nato n european union forced russia to act. now all the remote operators seems nowhere.,UgxSrjkcKWepwyW1KFZ4AaABAg,0,0,2022-02-26T07:23:06Z
4964,White killing white gets way more recognition than white killing a nation of brown people,UgxJgfu3Lh5bHbbfv7h4AaABAg,2,1,2022-02-26T07:23:00Z
4965,Woke Brandon can’t do squat.,UgzNbpzqyVzv1ahBesR4AaABAg,0,0,2022-02-26T07:22:52Z
4966,"Ukraine government is a disgrace. Discriminating against men, forcing them to stay. While the women free to leave !!!

Don't die for a sexist government that hates men! Run away and leave the women, like arabs do.",Ugyv6xBtn8uGEWcecRt4AaABAg,2,1,2022-02-26T07:22:47Z
4967,why isnt the ukranian president fighting with his people,UgyztPOKGXAYlFko6ap4AaABAg,3,1,2022-02-26T07:22:47Z
4968,This is literally the massacre. Cannot bear to watch it. Hope Russia just disappears on the world map.,Ugy_sZN-RL0xVay4cZV4AaABAg,0,1,2022-02-26T07:22:44Z
4969,GLORY TO MOTHER RUSSIA 🇷🇺☦️,UgykgY3219sJguLjTqF4AaABAg,0,0,2022-02-26T07:22:43Z
4970,Damnnn a tank ran over the car and he’s alive wowwww!!!,UgwiW2ECp0NToqgt7qF4AaABAg,0,0,2022-02-26T07:22:38Z
4971,"STOP PUTIN!
THIS MAN IS ABSOLUTELY CRAZY!",UgxwGolgL5xEhJkdI9d4AaABAg,0,2,2022-02-26T07:22:37Z
4972,Ww3 on its way!,UgzvWhN4EkOzrfUgv3Z4AaABAg,0,0,2022-02-26T07:22:36Z
4973,Joe Biden probably to busy fighting corn pop,UgzGI3VdF4SoDabj-fZ4AaABAg,0,0,2022-02-26T07:22:20Z
4974,Can both sides agreed a ceasefire for citizens sake. Lord touch the hearts of leaders of Russia and Ukraine.,UgwFZnftt_DJANq0hu14AaABAg,0,0,2022-02-26T07:22:12Z
4975,Non of this troops will be helping Ukraine,Ugy5Mh0UBTE6NdYRrCJ4AaABAg,0,0,2022-02-26T07:22:10Z
4976,Just awful how one man can inflict so much destruction and pain on innocent Ukrainian people.,UgxKo9KWJdBdYBppVWR4AaABAg,0,0,2022-02-26T07:22:07Z
4977,Read through the lies. You don't have to force people to fight that love what you're doing. These people hate the Ukraine president that's why he's forcing them to stay. Hahaha.,UgzdcBqo609bADc9tiB4AaABAg,0,0,2022-02-26T07:22:06Z
4978,"Putin is going full force to control and take over Ukraine, by next week, Ukraine will be part of Russia",UgxqcIb8dpfi2VIrpth4AaABAg,0,1,2022-02-26T07:22:03Z
4979,putin = hitler,UgzxRAlgS23w9S_4TBB4AaABAg,0,0,2022-02-26T07:22:02Z
4980,Peace not war,Ugz75fzo4AyCJaJX6TB4AaABAg,0,0,2022-02-26T07:21:41Z
4981,"*We, USA and UK, must put evil Putin and cronies in *Interpol wanted criminal list as of February 26, 2022!* PLUS US and UK *SHOULD and NEED declare *old west style *dead or alive *bounty of evil Putin at *77-million dollars, and his cronies a little low, and put worldwide bounty NOW!* Putin is NOT worth $77 million dollars but the bible of beginning of 7th day is first day of after creation why the number *77!* I request and urge Pres. Biden to issue *Putin bounty wanted list* and WHO knows inside Russia who can carry out and we must tell him or her, their identity WILL NOT be ever revealed and safety moved out of Russia to USA! Plain and simple. Even Putin WILL wonder who is going to betray him *EVERY time he steps outside of his room!"" USA",Ugw8huzACtS18cb7Khd4AaABAg,0,1,2022-02-26T07:21:34Z
4982,WW3 2022,Ugx2O-Y6ZlVGZkWBIYN4AaABAg,0,0,2022-02-26T07:21:32Z
4983,Freezing their assets my ass . Liars,UgyjjnMLSOzSfdMy8P54AaABAg,0,0,2022-02-26T07:21:31Z
4984,Why communist countries are bullies?,UgxDyA8rbPJHH--nDLB4AaABAg,0,0,2022-02-26T07:21:28Z
4985,"Я не знаю, сколько пострадали украинцы, которые держали в плену своего президента, за то, что толкнули их на эту неравную битву, исход которой предрешен.
Мы видели много солдат, сдавшихся в плен, и мы видели, с другой стороны, что Россия не воюет с мирным населением, и мы видели, было ли соглашение о требованиях России прежде лучшим.
Но в чем вина украинского народа в игре Байдена, которая может привести к третьей мировой войне?
Все гибнут, нет места ни злу, ни войнам.Я думаю, лучше, чтобы у нас, людей разных стран и народов, был мир для всех",UgxHa5bghZAzwCDgclN4AaABAg,0,0,2022-02-26T07:21:25Z
4986,Damn Russia really got no chill,UgxCb5L6e-PZSe-OIrd4AaABAg,0,0,2022-02-26T07:21:24Z
4987,Disgusting how long it took to personally sanction Putin. Meanwhile citizens have their bank accounts frozen in Canada for just donating to the truckers.,UgzrWz2ZTgedgAuJUSJ4AaABAg,0,0,2022-02-26T07:21:24Z
4988,There should be no reason that Vladimir Putin is doing this at all and we need somebody to put a stop to it it is ridiculous and I don't even understand why he's doing such things and why is Joe Biden letting him get away with it..,Ugzgi5qkFjpifQlLk-R4AaABAg,0,0,2022-02-26T07:21:22Z
4989,everyone know  nato are porks they do care their purpose only,Ugzek8TCOIGSP8_uvnR4AaABAg,0,0,2022-02-26T07:21:21Z
4990,This happen because president JOE BIDEN SHOW WEAKNESS!!,UgzvruJmCFd6YMuLNJ54AaABAg,0,1,2022-02-26T07:21:11Z
4991,World war 3 soon will happen for sure if putin move to Polland after Ukraine in my opinion.Putin never enough.He is hunger more.,UgyOL2OrDbnLegiXSSd4AaABAg,0,0,2022-02-26T07:20:55Z
4992,Biden and NATO engaged the war now! For god sake!,UgwiCxd8qLRG5ssOk8x4AaABAg,0,0,2022-02-26T07:20:51Z
4993,Taiwan is up next.,UgzGLriUotpMSeMURgF4AaABAg,3,3,2022-02-26T07:20:50Z
4994,Ukranian leadership is seriously incompetent. They should have pulled a Chechnya 2.0 on Russia whil they still had the chance to.,Ugzi98LJ3odWRwKwcRF4AaABAg,0,0,2022-02-26T07:20:40Z
4995,"SHOULDNT nato be looking at why Putin wants Chernobyl so bad,also a Japan ship was hit in Black Sea by Putin ..does this constitute nato to flex their arms....if nato did flex I’m sure shock and ahhh in technology will take care of this mass human disaster Putin is causing,",UgyG_IgN24MarJebr0x4AaABAg,1,0,2022-02-26T07:20:40Z
4996,Every journalist in the world is cumming in their pants wanting to cover this.,Ugz-xGH5BVMQQIcwzGV4AaABAg,0,0,2022-02-26T07:20:37Z
4997,Remember what Jesus said in the last days you will hear about wars and rumors of wars but don't be alarmed by these things for such things must take place before the coming day of the son of men so when you hear and see these things happening don't concern yourself by these things but rejoice and believe because the time is near truly i say to you this world will not end until all this things that i have said to you come to pass.,UgyqbxksnJLYcjpZQgZ4AaABAg,0,0,2022-02-26T07:20:18Z
4998,Assault rifles not looking so bad right now haha,UgwQecqSbRS67YKjBr14AaABAg,0,0,2022-02-26T07:20:12Z
4999,Why U.S don't their troops to Ukraine?,UgxUbCXL-MRAcj728wR4AaABAg,2,0,2022-02-26T07:20:02Z
5000,F,UgxjyYdi1hVRcyII4et4AaABAg,0,1,2022-02-26T07:19:59Z
5001,0:44 isn’t this a war crime,UgxDjYQvcFu8blBWBvd4AaABAg,0,0,2022-02-26T07:19:50Z
5002,an innocent nation attacked by a terrorist nation,UgyNeTo44nVbuen6C4B4AaABAg,1,0,2022-02-26T07:19:48Z
5003,Yellow politicians are getting ppl killed ..can't wait til putin rounds them up,UgwD7TVvuRObk0B0_xB4AaABAg,0,0,2022-02-26T07:19:35Z
5004,Ukraine wil b gone🤣. Dnt try to include in NATO. Love u Russia 👍,Ugzmdyis-U1UUXDblSB4AaABAg,0,1,2022-02-26T07:19:34Z
5005,Shame on all the Ukraine allies who is just standing by and doing nothing!!! It's like you're just standing there witnessing a bigger bully beating up a smaller kid. Ukraine allies!!!! I know if that was your friend in front of you getting beat up. You would step up and help right? What are you waiting for?,UgwqUdeHEKFnOg-7gOh4AaABAg,0,0,2022-02-26T07:19:26Z
